16.6111,6.1290,17.7240,13.2460,7.2507,18.6208,9.4968,11.6327,7.8499,10.1571,10.7503,14.9995,13.7360,13.2175,12.2893,8.5077,7.2486,7.7426,12.2753,9.1969,5.6372,9.8041,11.1769,8.0654,5.9715,7.4892,12.4275,10.6885,7.1737,6.4395,6.1636,7.9842,6.7788,6.9936,14.0701,6.6341,11.5085,4.2384,8.3078,10.9211,10.2875,4.6272,6.8994,4.8177,5.0087,7.9377,6.5239,5.5275,8.9438,9.4767,7.4896,7.3944,6.2098,7.5510,7.6081,7.2590,7.7627,8.9017,7.7515,6.3965,6.3201,7.0645,5.9376,5.5780,6.1566,5.3052,8.5688,5.6662,8.1683,6.4843,7.5675,7.4810,6.6793,7.1609,7.7598,5.6944,7.9478,4.4716,5.6035,6.1586,6.6301,7.5226,8.3164,5.4681,8.9131,6.1656,5.6852,6.8550,7.6764,4.8383,7.6435,8.8914,6.7000,7.9854,9.4785,6.8981,8.6187,6.2619,6.1468,8.8330,8.2726,8.0473,5.6942,7.9764,7.1767,9.8666,7.0137,20.7395,16.3174,12.9214,23.3814,13.2389,12.8729,9.3547,13.2707,11.7134,5.0346,14.3512,10.8765,12.8453,18.9757,12.7876,22.9226,14.1468,9.2608
10.8891,3.7391,11.5200,8.3061,4.4591,12.1327,5.9215,7.5510,4.9570,6.5029,6.8252,9.9995,9.0768,8.2128,7.8665,5.4199,4.5754,4.8849,7.7827,5.6296,3.3963,6.0557,7.1527,5.1351,3.5280,4.5012,7.9034,6.7253,4.3156,4.2376,3.7991,4.9932,4.3221,4.4387,9.4622,3.9753,7.4836,2.3916,4.9619,7.0718,6.4362,2.7950,4.2942,2.9108,2.9752,4.8600,3.9229,3.3399,5.4431,6.0022,4.4571,4.7330,3.9376,4.6693,4.6956,4.6061,4.7645,5.6126,4.9088,3.8354,3.8867,4.4071,3.5846,3.3033,3.7188,3.1888,5.1955,3.2863,5.0200,3.9558,4.4415,4.5838,4.0505,4.3960,4.7208,3.4020,4.7290,2.6565,3.5614,3.6340,4.0888,4.5644,5.1826,3.3390,5.4467,3.7720,3.2436,3.8558,4.6621,2.7071,4.7030,5.4524,4.2556,4.6909,5.5363,4.2073,5.0564,3.8078,3.6463,5.4410,5.0487,4.9797,3.3707,5.0770,4.4586,6.0803,4.6729,13.4590,10.1597,8.0122,14.7159,8.2089,8.0868,5.9470,8.3805,7.5805,2.9222,9.3244,7.2668,8.1226,12.3225,8.1014,14.5764,9.2517,5.8044
9.4206,3.2829,9.9655,7.3690,3.9807,10.6635,5.2163,6.6213,4.3727,5.7584,6.0550,8.8091,8.0268,7.1627,6.9740,4.7835,4.0024,4.3506,6.8402,4.9892,3.0523,5.3990,6.3979,4.5422,3.1221,3.9316,7.1390,5.9518,3.7873,3.8992,3.4029,4.5859,3.7116,4.0505,8.4190,3.5175,6.6367,2.1057,4.4014,6.2391,5.6804,2.4846,3.8483,2.6110,2.6536,4.3025,3.4754,2.9450,4.7216,5.2952,3.9815,4.2470,3.5217,4.2042,4.1424,4.1190,4.1885,4.9706,4.3870,3.4153,3.4224,3.7534,3.1573,2.9293,3.2854,2.7833,4.6669,2.9081,4.4414,3.4700,3.8892,4.0275,3.6058,3.8768,4.1139,3.0002,4.1913,2.3672,2.9677,3.1907,3.6502,4.0206,4.5224,2.8805,4.7879,3.3519,2.8115,3.3167,4.1300,2.3773,4.2007,4.8481,3.6805,4.1459,4.8958,3.6550,4.3986,3.4405,3.2014,4.7588,4.4637,4.4167,2.9961,4.5336,3.9408,5.3306,3.8891,11.2525,8.5518,6.6735,12.4205,6.9842,6.6929,4.9683,7.0815,6.4366,2.3925,7.6986,6.1390,6.8015,10.2521,6.7743,12.3705,7.7460,4.7285
8.2708,2.7520,8.7203,6.3863,3.4544,9.3310,4.6210,5.7604,3.7081,4.9987,5.2783,7.8607,6.9750,6.1537,5.9598,4.1115,3.4190,3.7709,6.0014,4.2246,2.6325,4.6672,5.5975,3.9624,2.6778,3.3613,6.2560,5.2297,3.2739,3.4374,2.9754,4.0424,3.1648,3.5201,7.4681,3.1514,5.8142,1.7874,3.7914,5.4560,5.0116,2.1096,3.3410,2.2323,2.2754,3.8008,2.9862,2.5222,4.0238,4.6964,3.4875,3.8177,3.1005,3.7262,3.6114,3.6386,3.6391,4.2881,3.7590,2.9697,3.0071,3.2426,2.7523,2.5335,2.9104,2.4533,4.1033,2.5106,3.9351,3.0800,3.4400,3.5612,3.1907,3.4263,3.6538,2.6092,3.6528,2.0691,2.5737,2.7459,3.1516,3.5019,3.9593,2.4860,4.2469,2.9267,2.4428,2.8806,3.6261,2.0525,3.6810,4.2904,3.2896,3.6696,4.2622,3.1860,3.8749,2.9215,2.7333,4.1862,3.9806,3.9212,2.6148,4.0227,3.4899,4.7287,3.4911,10.0629,7.5540,5.9362,11.2211,6.2073,5.8838,4.3797,6.3307,5.7592,1.9575,7.0078,5.5028,6.0439,9.1809,6.0115,11.1597,6.8804,4.1930
